Canton,ID,NOGA,Size,Establishment,Nr,Companies,Employees,Households,Houseprices,Population,Graduates,Employment,Owners
Zug,1,"01 Landwirtschaft, Jagd und damit verbundene Tätigkeiten",1,1-9 Employees,9,-0.0222984562607204,-0.0385556915544676,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,2,02 Forstwirtschaft und Holzeinschlag,1,1-9 Employees,9,1.14285714285714,0.439024390243902,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,3,03 Fischerei und Aquakultur,1,1-9 Employees,9,-1,-1,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,10,10 Herstellung von Nahrungs- und Futtermitteln,1,1-9 Employees,9,-0.333333333333333,-0.215189873417722,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,10,10 Herstellung von Nahrungs- und Futtermitteln,2,10-49 Employees,9,-0.0869565217391304,-0.0591054313099042,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,11,11 Getränkeherstellung,1,1-9 Employees,9,-1,-1,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,13,13 Herstellung von Textilien,1,1-9 Employees,9,-0.5,-0.5,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,14,14 Herstellung von Bekleidung,1,1-9 Employees,9,-0.0689655172413793,0.515151515151515,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,16,"16 Herstellung von Holz-, Flecht-, Korb- und Korkwaren (ohne Möbel)",1,1-9 Employees,9,-0.0140845070422535,-0.0603015075376884,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,16,"16 Herstellung von Holz-, Flecht-, Korb- und Korkwaren (ohne Möbel)",2,10-49 Employees,9,0.166666666666667,0.121673003802281,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,18,"18 Herstellung von Druckerzeugnissen, Vervielfältigung von bespielten Ton-, Bild- und Datenträgern",1,1-9 Employees,9,-0.08,0.164835164835165,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,18,"18 Herstellung von Druckerzeugnissen, Vervielfältigung von bespielten Ton-, Bild- und Datenträgern",2,10-49 Employees,9,-0.2,0.0687830687830688,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,20,20 Herstellung von chemischen Erzeugnissen,1,1-9 Employees,9,0.166666666666667,-0.0967741935483871,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,21,21 Herstellung von pharmazeutischen Erzeugnissen,1,1-9 Employees,9,0.833333333333333,2.9,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,22,22 Herstellung von Gummi- und Kunststoffwaren,1,1-9 Employees,9,0,-0.130434782608696,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,23,"23 Herstellung von Glas und Glaswaren, Keramik, Verarbeitung von Steinen und Erden",1,1-9 Employees,9,0.444444444444444,0.166666666666667,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,25,25 Herstellung von Metallerzeugnissen,1,1-9 Employees,9,-0.222222222222222,-0.22027972027972,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,25,25 Herstellung von Metallerzeugnissen,2,10-49 Employees,9,-0.421052631578947,-0.25706940874036,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,26,"26 Herstellung von Datenverarbeitungsgeräten, elektronischen und optischen Erzeugnissen",1,1-9 Employees,9,-0.441860465116279,-0.330769230769231,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,26,"26 Herstellung von Datenverarbeitungsgeräten, elektronischen und optischen Erzeugnissen",3,50-249 Employees,9,-1,-0.0564516129032258,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,27,27 Herstellung von elektrischen Ausrüstungen,1,1-9 Employees,9,0.25,0.5,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,27,27 Herstellung von elektrischen Ausrüstungen,2,10-49 Employees,9,-1,-0.318181818181818,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,28,28 Maschinenbau,1,1-9 Employees,9,-0.217391304347826,-0.159663865546218,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,31,31 Herstellung von Möbeln,1,1-9 Employees,9,0.2,0.5,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,31,31 Herstellung von Möbeln,2,10-49 Employees,9,-1,0.05,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,32,32 Herstellung von sonstigen Waren,1,1-9 Employees,9,0.2,-0.0263157894736842,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,33,33 Reparatur und Installation von Maschinen und Ausrüstungen,1,1-9 Employees,9,-0.171428571428571,-0.114754098360656,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,35,35 Energieversorgung,1,1-9 Employees,9,0.454545454545455,0.0975609756097561,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,36,36 Wasserversorgung,1,1-9 Employees,9,0.25,-0.222222222222222,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,38,"38 Sammlung, Behandlung und Beseitigung von Abfällen, Rückgewinnung",1,1-9 Employees,9,-0.1,-0.146341463414634,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,41,41 Hochbau,1,1-9 Employees,9,0.234848484848485,0.226229508196721,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,41,41 Hochbau,2,10-49 Employees,9,0.3125,0.276041666666667,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,41,41 Hochbau,3,50-249 Employees,9,-1,-0.0296296296296296,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,42,42 Tiefbau,1,1-9 Employees,9,-0.266666666666667,0.621621621621622,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,43,"43 Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",1,1-9 Employees,9,0.054989816700611,0.0858938547486034,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,43,"43 Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",2,10-49 Employees,9,0.146067415730337,0.118308591992803,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,43,"43 Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",3,50-249 Employees,9,-1,0.0205479452054795,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,45,"45 Handel mit Motorfahrzeugen, Instandhaltung und Reparatur von Motorfahrzeugen",1,1-9 Employees,9,0.102941176470588,0.0446927374301676,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,45,"45 Handel mit Motorfahrzeugen, Instandhaltung und Reparatur von Motorfahrzeugen",2,10-49 Employees,9,0.125,-0.25296442687747,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,46,46 Grosshandel (ohne Handel mit Motorfahrzeugen),1,1-9 Employees,9,-0.0886792452830189,-0.035472972972973,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,46,46 Grosshandel (ohne Handel mit Motorfahrzeugen),2,10-49 Employees,9,-0.0760233918128655,0.103981264637002,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,46,46 Grosshandel (ohne Handel mit Motorfahrzeugen),3,50-249 Employees,9,-0.0909090909090909,-0.259584013050571,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,47,47 Detailhandel (ohne Handel mit Motorfahrzeugen),1,1-9 Employees,9,-0.0961538461538462,-0.123521681997372,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,47,47 Detailhandel (ohne Handel mit Motorfahrzeugen),2,10-49 Employees,9,-0.0652173913043478,0.0510053948013732,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,49,49 Landverkehr und Transport in Rohrfernleitungen,1,1-9 Employees,9,0.0769230769230769,0.0109090909090909,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,49,49 Landverkehr und Transport in Rohrfernleitungen,2,10-49 Employees,9,0.25,0.1875,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,50,50 Schifffahrt,1,1-9 Employees,9,0.333333333333333,0.168831168831169,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,51,51 Luftfahrt,1,1-9 Employees,9,0,0.125,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,52,52 Lagerei sowie Erbringung von sonstigen Dienstleistungen für den Verkehr,1,1-9 Employees,9,0.153846153846154,-0.0188679245283019,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,52,52 Lagerei sowie Erbringung von sonstigen Dienstleistungen für den Verkehr,2,10-49 Employees,9,-0.555555555555556,0.36969696969697,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,53,"53 Post-, Kurier- und Expressdienste",1,1-9 Employees,9,-0.103448275862069,-0.207207207207207,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,53,"53 Post-, Kurier- und Expressdienste",2,10-49 Employees,9,-0.153846153846154,-0.271929824561404,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,55,55 Beherbergung,1,1-9 Employees,9,-0.260869565217391,-0.406779661016949,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,55,55 Beherbergung,2,10-49 Employees,9,0.0714285714285714,0.328125,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,56,56 Gastronomie,1,1-9 Employees,9,0.0240963855421687,-0.0158562367864693,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,56,56 Gastronomie,2,10-49 Employees,9,0.072289156626506,0.0742268041237113,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,58,58 Verlagswesen,1,1-9 Employees,9,-0.313725490196078,-0.254237288135593,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,59,"59 Herstellung, Verleih und Vertrieb von Filmen und Fernsehprogrammen, Kinos, Tonstudios und Verlegen von Musik",1,1-9 Employees,9,0.153846153846154,0.105882352941176,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,61,61 Telekommunikation,1,1-9 Employees,9,0.166666666666667,-0.0427350427350427,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,62,62 Erbringung von Dienstleistungen der Informationstechnologie,1,1-9 Employees,9,0.021875,0.090958904109589,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,62,62 Erbringung von Dienstleistungen der Informationstechnologie,2,10-49 Employees,9,0.117647058823529,0.165003326679973,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,62,62 Erbringung von Dienstleistungen der Informationstechnologie,3,50-249 Employees,9,-0.2,0.6,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,63,63 Informationsdienstleistungen,1,1-9 Employees,9,0.387755102040816,0.694444444444445,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,64,64 Erbringung von Finanzdienstleistungen,1,1-9 Employees,9,-0.0861931364724661,-0.00515198351365276,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,64,64 Erbringung von Finanzdienstleistungen,2,10-49 Employees,9,0.3125,0.136659436008677,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,65,"65 Versicherungen, Rückversicherungen und Pensionskassen (ohne Sozialversicherung)",1,1-9 Employees,9,-0.513513513513514,-0.10126582278481,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,65,"65 Versicherungen, Rückversicherungen und Pensionskassen (ohne Sozialversicherung)",2,10-49 Employees,9,0,-0.25625,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,66,66 Mit Finanz- und Versicherungsdienstleistungen verbundene Tätigkeiten,1,1-9 Employees,9,0.0579029733959311,0.0493642483171279,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,66,66 Mit Finanz- und Versicherungsdienstleistungen verbundene Tätigkeiten,2,10-49 Employees,9,0.256410256410256,0.373113854595336,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,68,68 Grundstücks- und Wohnungswesen,1,1-9 Employees,9,0.185245901639344,0.257407407407407,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,68,68 Grundstücks- und Wohnungswesen,2,10-49 Employees,9,-0.0833333333333333,0.174568965517241,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,68,68 Grundstücks- und Wohnungswesen,3,50-249 Employees,9,-1,-0.677749360613811,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,69,"69 Rechts- und Steuerberatung, Wirtschaftsprüfung",1,1-9 Employees,9,-0.0380116959064327,-0.0328917313841937,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,69,"69 Rechts- und Steuerberatung, Wirtschaftsprüfung",2,10-49 Employees,9,-0.0784313725490196,-0.0819477434679335,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,70,"70 Verwaltung und Führung von Unternehmen und Betrieben, Unternehmensberatung",1,1-9 Employees,9,0.116970926301555,0.0944822373393802,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,70,"70 Verwaltung und Führung von Unternehmen und Betrieben, Unternehmensberatung",2,10-49 Employees,9,0.474576271186441,0.51270207852194,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,70,"70 Verwaltung und Führung von Unternehmen und Betrieben, Unternehmensberatung",3,50-249 Employees,9,1.6,0.580267558528428,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,71,"71 Architektur- und Ingenieurbüros, technische, physikalische und chemische Untersuchung",1,1-9 Employees,9,-0.0129659643435981,0.0291327913279133,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,71,"71 Architektur- und Ingenieurbüros, technische, physikalische und chemische Untersuchung",2,10-49 Employees,9,0.106382978723404,0.0664767331433998,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,72,72 Forschung und Entwicklung,1,1-9 Employees,9,0.32258064516129,0.431034482758621,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,73,73 Werbung und Marktforschung,1,1-9 Employees,9,-0.113636363636364,-0.109756097560976,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,73,73 Werbung und Marktforschung,2,10-49 Employees,9,0.75,0.174603174603175,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,74,"74 Sonstige freiberufliche, wissenschaftliche und technische Tätigkeiten",1,1-9 Employees,9,0.175548589341693,0.163900414937759,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,74,"74 Sonstige freiberufliche, wissenschaftliche und technische Tätigkeiten",2,10-49 Employees,9,0,-0.00943396226415094,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,75,75 Veterinärwesen,1,1-9 Employees,9,0.238095238095238,0.161290322580645,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,77,77 Vermietung von beweglichen Sachen,1,1-9 Employees,9,0.911764705882353,0.354838709677419,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,78,78 Vermittlung und Überlassung von Arbeitskräften,1,1-9 Employees,9,0.132231404958678,0.0928571428571429,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,78,78 Vermittlung und Überlassung von Arbeitskräften,2,10-49 Employees,9,0.19047619047619,0.279826464208243,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,78,78 Vermittlung und Überlassung von Arbeitskräften,3,50-249 Employees,9,0.0476190476190476,0.428493449781659,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,79,"79 Reisebüros, Reiseveranstalter und Erbringung sonstiger Reservierungsdienstleistungen",1,1-9 Employees,9,0.58974358974359,0.613207547169811,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,79,"79 Reisebüros, Reiseveranstalter und Erbringung sonstiger Reservierungsdienstleistungen",2,10-49 Employees,9,-0.375,-0.0793650793650794,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,80,80 Wach- und Sicherheitsdienste sowie Detekteien,1,1-9 Employees,9,0.210526315789474,0.0540540540540541,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,80,80 Wach- und Sicherheitsdienste sowie Detekteien,2,10-49 Employees,9,-0.428571428571429,-0.122302158273381,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,81,"81 Gebäudebetreuung, Garten- und Landschaftsbau",1,1-9 Employees,9,0.280788177339901,0.242314647377939,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,81,"81 Gebäudebetreuung, Garten- und Landschaftsbau",2,10-49 Employees,9,0.210526315789474,0.175,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,81,"81 Gebäudebetreuung, Garten- und Landschaftsbau",3,50-249 Employees,9,0,0.120481927710843,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,82,82 Erbringung von wirtschaftlichen Dienstleistungen für Unternehmen und Privatpersonen a. n. g.,1,1-9 Employees,9,-0.0625,-0.155642023346304,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,82,82 Erbringung von wirtschaftlichen Dienstleistungen für Unternehmen und Privatpersonen a. n. g.,2,10-49 Employees,9,-0.444444444444444,0.0646258503401361,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,84,"84 Öffentliche Verwaltung, Verteidigung, Sozialversicherung",1,1-9 Employees,9,0.2,0.0716845878136201,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,84,"84 Öffentliche Verwaltung, Verteidigung, Sozialversicherung",2,10-49 Employees,9,-0.08,-0.0661290322580645,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,84,"84 Öffentliche Verwaltung, Verteidigung, Sozialversicherung",3,50-249 Employees,9,0.111111111111111,-0.000850340136054422,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,85,85 Erziehung und Unterricht,1,1-9 Employees,9,0.222222222222222,0.180032733224223,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,85,85 Erziehung und Unterricht,2,10-49 Employees,9,0.120689655172414,0.0671981776765376,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,85,85 Erziehung und Unterricht,3,50-249 Employees,9,-0.0833333333333333,0.0316793893129771,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,86,86 Gesundheitswesen,1,1-9 Employees,9,0.243323442136499,0.123095673369896,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,86,86 Gesundheitswesen,2,10-49 Employees,9,0.761904761904762,0.394495412844037,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,87,87 Heime (ohne Erholungs- und Ferienheime),2,10-49 Employees,9,0,-0.003584229390681,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,87,87 Heime (ohne Erholungs- und Ferienheime),3,50-249 Employees,9,0,-0.0720775287704422,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,88,88 Sozialwesen (ohne Heime),1,1-9 Employees,9,0.208333333333333,0.225714285714286,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,88,88 Sozialwesen (ohne Heime),2,10-49 Employees,9,0.4,0.246913580246914,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,90,"90 Kreative, künstlerische und unterhaltende Tätigkeiten",1,1-9 Employees,9,0.178807947019868,0.0932642487046632,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,91,"91 Bibliotheken, Archive, Museen, botanische und zoologische Gärten",1,1-9 Employees,9,0.181818181818182,0.1,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,91,"91 Bibliotheken, Archive, Museen, botanische und zoologische Gärten",2,10-49 Employees,9,0,0.0699300699300699,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,93,"93 Erbringung von Dienstleistungen des Sports, der Unterhaltung und der Erholung",1,1-9 Employees,9,0.279411764705882,0.290697674418605,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,93,"93 Erbringung von Dienstleistungen des Sports, der Unterhaltung und der Erholung",2,10-49 Employees,9,0.454545454545455,0.49375,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,94,94 Interessenvertretungen sowie kirchliche und sonstige religiöse Vereinigungen (ohne Sozialwesen und Sport),1,1-9 Employees,9,0.131147540983607,0.0405797101449275,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,94,94 Interessenvertretungen sowie kirchliche und sonstige religiöse Vereinigungen (ohne Sozialwesen und Sport),2,10-49 Employees,9,0.666666666666667,0.402409638554217,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,95,95 Reparatur von Datenverarbeitungsgeräten und Gebrauchsgütern,1,1-9 Employees,9,-0.1,0.205128205128205,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,96,96 Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,1,1-9 Employees,9,0.217289719626168,0.0975935828877005,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Zug,96,96 Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,2,10-49 Employees,9,0,0.542857142857143,50052,0.104734659498783,11.6535913464954,17799,0.8229,0.342
Fribourg / Freiburg,1,"01 Landwirtschaft, Jagd und damit verbundene Tätigkeiten",1,1-9 Employees,10,-0.0745301360985094,-0.0665696616951619,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,1,"01 Landwirtschaft, Jagd und damit verbundene Tätigkeiten",2,10-49 Employees,10,0.28,0.397363465160075,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,2,02 Forstwirtschaft und Holzeinschlag,1,1-9 Employees,10,-0.292307692307692,-0.331914893617021,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,3,03 Fischerei und Aquakultur,1,1-9 Employees,10,-0.2,0,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,8,"08 Gewinnung von Steinen und Erden, sonstiger Bergbau",1,1-9 Employees,10,0.444444444444444,0.6,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,8,"08 Gewinnung von Steinen und Erden, sonstiger Bergbau",2,10-49 Employees,10,-0.285714285714286,0,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,10,10 Herstellung von Nahrungs- und Futtermitteln,1,1-9 Employees,10,0.138157894736842,0.13838550247117,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,10,10 Herstellung von Nahrungs- und Futtermitteln,2,10-49 Employees,10,0.204545454545455,-0.00459558823529412,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,11,11 Getränkeherstellung,1,1-9 Employees,10,-0.176470588235294,0.238095238095238,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,13,13 Herstellung von Textilien,1,1-9 Employees,10,-0.133333333333333,0,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,14,14 Herstellung von Bekleidung,1,1-9 Employees,10,0.3,-0.0227272727272727,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,15,"15 Herstellung von Leder, Lederwaren und Schuhen",1,1-9 Employees,10,0,-0.0357142857142857,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,16,"16 Herstellung von Holz-, Flecht-, Korb- und Korkwaren (ohne Möbel)",1,1-9 Employees,10,0.0255474452554745,-0.0816023738872404,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,16,"16 Herstellung von Holz-, Flecht-, Korb- und Korkwaren (ohne Möbel)",2,10-49 Employees,10,0,-0.132960893854749,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,18,"18 Herstellung von Druckerzeugnissen, Vervielfältigung von bespielten Ton-, Bild- und Datenträgern",1,1-9 Employees,10,-0.024390243902439,-0.0775193798449612,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,18,"18 Herstellung von Druckerzeugnissen, Vervielfältigung von bespielten Ton-, Bild- und Datenträgern",2,10-49 Employees,10,-0.2,-0.268181818181818,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,22,22 Herstellung von Gummi- und Kunststoffwaren,1,1-9 Employees,10,-1,-0.433333333333333,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,23,"23 Herstellung von Glas und Glaswaren, Keramik, Verarbeitung von Steinen und Erden",1,1-9 Employees,10,-0.166666666666667,-0.0825688073394496,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,23,"23 Herstellung von Glas und Glaswaren, Keramik, Verarbeitung von Steinen und Erden",2,10-49 Employees,10,0.0833333333333333,-0.151029748283753,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,25,25 Herstellung von Metallerzeugnissen,1,1-9 Employees,10,-0.107692307692308,-0.106145251396648,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,25,25 Herstellung von Metallerzeugnissen,2,10-49 Employees,10,0.576923076923077,0.300287356321839,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,25,25 Herstellung von Metallerzeugnissen,3,50-249 Employees,10,-1,-0.0896309314586995,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,26,"26 Herstellung von Datenverarbeitungsgeräten, elektronischen und optischen Erzeugnissen",1,1-9 Employees,10,-0.647058823529412,-0.0483870967741936,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,26,"26 Herstellung von Datenverarbeitungsgeräten, elektronischen und optischen Erzeugnissen",3,50-249 Employees,10,-1,-0.3224043715847,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,27,27 Herstellung von elektrischen Ausrüstungen,1,1-9 Employees,10,-0.111111111111111,-0.0714285714285714,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,28,28 Maschinenbau,1,1-9 Employees,10,-0.5,-0.25,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,28,28 Maschinenbau,2,10-49 Employees,10,0,-0.0356294536817102,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,31,31 Herstellung von Möbeln,1,1-9 Employees,10,0.0357142857142857,0.0597014925373134,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,31,31 Herstellung von Möbeln,2,10-49 Employees,10,-0.272727272727273,0.0447154471544715,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
Fribourg / Freiburg,32,32 Herstellung von sonstigen Waren,1,1-9 Employees,10,0.142857142857143,-0.00591715976331361,116441,0.0679656713841028,12.5590788679324,27409,0.8098,0.438
